uri,hydrosource_id,eha_ptid,fcdocket,hilarriid,nididfull,nidid,dam_name,longitude,latitude,state,state_uri,huc,huc_uri,Pt_Own,OwType,Type,CH_MW,status,HILARRI_2021,EHA_FY2021,EHA_Annual_Capacity,EHA_Annual_CapacityFactor,EHA_Annual_Gross_Generation,ORNL_Retired_FY2020_revised,ORNL_US_Hydropower_DevelopmentPipeline_Data_FY2021,ORNL_CostofMitigatingEnvironmentalImpacts_FY2021,ORNL_Mitigation_Database,EHA_Annual_Net_Generation
https://geoconnex.us/ornl/hydrosource/dams/1211,1211,hc1746_p01,P-2921,1833,,,,-100.5518,28.8292,TX,https://geoconnex.us/ref/states/48,1.31E+11,https://geoconnex.us/nhdplusv2/huc12/131000000000,Maverick Cty Water Control & Improvement,Publicly Owned Utility,HY,9.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1212,1212,hc1748_p01,P-2931,334,ME00067,ME00067,GAMBO,-70.4392,43.747,ME,https://geoconnex.us/ref/states/23,10600010304,https://geoconnex.us/nhdplusv2/huc12/10600010304,S D Warren Co.- Westbrook,Private Non-utility,HY,1.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1213,1213,hc1749_p01,P-2932,338,ME00325,ME00325,MALLISON FALLS,-70.4199,43.7271,ME,https://geoconnex.us/ref/states/23,10600010304,https://geoconnex.us/nhdplusv2/huc12/10600010304,S D Warren Co.- Westbrook,Private Non-utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1214,1214,hc1750_p01,P-2934,563,NY00215,NY00215,UPPER MECHANICVILLE,-73.6792,42.9123,NY,https://geoconnex.us/ref/states/36,20200031104,https://geoconnex.us/nhdplusv2/huc12/20200031104,New York State Elec & Gas Corp,Investor-Owned Utility,HY,16.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1215,1215,hc1751_p01,P-2935,852,,,,-81.9826,33.4764,GA,https://geoconnex.us/ref/states/13,30601060601,https://geoconnex.us/nhdplusv2/huc12/30601060601,"ENTERPRISE MILL, LLC.",Publicly Owned Utility,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1216,1216,hc1752_p01,P-2936,1441,IL50471,IL50471,SEARS,-90.5779,41.4611,IL,https://geoconnex.us/ref/states/17,70900051302,https://geoconnex.us/nhdplusv2/huc12/70900051302,City of Rock Island,Publicly Owned Utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1217,1217,hc1753_p01,P-2941,333,,,,-70.4249,43.734,ME,https://geoconnex.us/ref/states/23,10600010304,https://geoconnex.us/nhdplusv2/huc12/10600010304,S D Warren Co.- Westbrook,Private Non-utility,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1218,1218,hc1754_p01,P-2942,335,ME00068,ME00068,DUNDEE,-70.4539,43.7798,ME,https://geoconnex.us/ref/states/23,10600010304,https://geoconnex.us/nhdplusv2/huc12/10600010304,S D Warren Co.- Westbrook,Private Non-utility,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1219,1219,hc1755_p01,P-2943,1325,OH00751,OH00751,O'SHAUGHNESSY,-83.1256,40.1539,OH,https://geoconnex.us/ref/states/39,50600011204,https://geoconnex.us/nhdplusv2/huc12/50600011204,City of Columbus,Publicly Owned Utility,HY,5.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1220,1220,hc1756_p01,P-2951,601,NY00782,NY00782,HIGH FALLS,-74.133,41.8297,NY,https://geoconnex.us/ref/states/36,20200070604,https://geoconnex.us/nhdplusv2/huc12/20200070604,Central Hudson Gas & Elec Corp,Investor-Owned Utility,HY,3.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1221,1221,hc1757_p01,P-2952,2091,ID83006,ID83006,GEM STATE,-112.102,43.4219,ID,https://geoconnex.us/ref/states/16,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,Idaho Falls City of,Publicly Owned Utility,HY,23.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1222,1222,hc1758_p01,P-2955,591,NY00088,NY00088,NORMANSKILL,-73.9607,42.7113,NY,https://geoconnex.us/ref/states/36,20200060205,https://geoconnex.us/nhdplusv2/huc12/20200060205,Watervliet City of,Publicly Owned Utility,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1223,1223,hc1759_p01,P-2959,2407,WA00177,WA00177,TOLT RIVER - SOUTH FORK,-121.8067,47.7069,WA,https://geoconnex.us/ref/states/53,1.71E+11,https://geoconnex.us/nhdplusv2/huc12/171000000000,Seattle City of,Publicly Owned Utility,HY,16.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1224,1224,hc1760_p01,P-2960,1798,TX04823,TX04823,GONZALES,-97.4549,29.4968,TX,https://geoconnex.us/ref/states/48,1.21E+11,https://geoconnex.us/nhdplusv2/huc12/121000000000,City of Gonzales,Publicly Owned Utility,HY,0.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1225,1225,hc1761_p01,P-2964,1004,MI00534,MI00534,STURGIS,-85.53824,41.97056,MI,https://geoconnex.us/ref/states/26,40500010903,https://geoconnex.us/nhdplusv2/huc12/40500010903,City of Sturgis,Publicly Owned Utility,HY,2.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1226,1226,hc1762_p01,P-2966,308,NH00882,NH00882,CLEMENT DAM,-71.5961,43.4402,NH,https://geoconnex.us/ref/states/33,10700020202,https://geoconnex.us/nhdplusv2/huc12/10700020202,Clement Dam Hydroelectric LLC,Private Non-utility,HY,2.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1227,1227,hc1763_p01,P-2970,1438,,,,-89.868857,42.701353,WI,https://geoconnex.us/ref/states/55,70900030805,https://geoconnex.us/nhdplusv2/huc12/70900030805,City of Argyle,Publicly Owned Utility,HY,0.1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1228,1228,hc1764_p01,P-2972,53,RI03902,RI03902,WOONSOCKET FALLS DAM,-71.5183,41.9994,RI,https://geoconnex.us/ref/states/44,10900030206,https://geoconnex.us/nhdplusv2/huc12/10900030206,Woonsocket City of,Publicly Owned Utility,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1229,1229,hc1765_p01,P-2975,2657,,,,-120.153,38.186,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Tri-Dam Power Authority,Publicly Owned Utility,HY,16.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1230,1230,hc1766_p01,P-2981,2719,CA00249,CA00249,LAKE COMBIE,-121.0581,39.0098,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Nevada Irrigation District,Publicly Owned Utility,HY,1.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1231,1231,hc1766_p02,P-7731,2718,CA00249,CA00249,LAKE COMBIE,-121.0581,39.0098,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Nevada Irrigation District,Publicly Owned Utility,HY,0.45,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,,,,,,,,
https://geoconnex.us/ornl/hydrosource/dams/1232,1232,hc1768_p01,P-2997,2717,CA00227,CA00227,CAMP FAR WEST,-121.3165,39.0501,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Sacramento Municipal Util Dist,Publicly Owned Utility,HY,7.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1233,1233,hc1769_p01,P-3023,54,RI83001,RI83001,BLACKSTONE,-71.553587,42.015349,RI,https://geoconnex.us/ref/states/44,10900030206,https://geoconnex.us/nhdplusv2/huc12/10900030206,Blackstone Hydro Inc.,Wholesale Power Marketer,HY,1.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1234,1234,hc1770_p01,P-3030,981,MI00517,MI00517,ELK RAPIDS,-85.413059,44.899529,MI,https://geoconnex.us/ref/states/26,40601050405,https://geoconnex.us/nhdplusv2/huc12/40601050405,City of Traverse City,Publicly Owned Utility,HY,0.75,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,,
https://geoconnex.us/ornl/hydrosource/dams/1235,1235,hc1771_p01,P-3051,406,VT00373,VT00373,EAST BARNET,-72.0365,44.3265,VT,https://geoconnex.us/ref/states/50,10801020403,https://geoconnex.us/nhdplusv2/huc12/10801020403,Central Vermont Pub Serv Corp,Investor-Owned Utility,HY,2.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1236,1236,hc1772_p01,P-3052,1509,WI00043,WI00043,BLACK RIVER FALLS,-90.8625,44.2917,WI,https://geoconnex.us/ref/states/55,70400071004,https://geoconnex.us/nhdplusv2/huc12/70400071004,City of Black River Falls,Publicly Owned Utility,HY,0.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,,,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1237,1237,hc1773_p01,P-3055,2620,,,,-120.4444,37.4779,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Merced Irrigation District,Publicly Owned Utility,HY,2.7,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1238,1238,hc1774_p01,P-3056,2513,CA00276,CA00276,WOODWARD,-120.875,37.8646,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Turlock Irrigation District,Publicly Owned Utility,HY,2.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1239,1239,hc1775_p01,P-3065,605,NY00003,NY00003,WAPPINGERS FALLS,-73.92,41.6006,NY,https://geoconnex.us/ref/states/36,20200080206,https://geoconnex.us/nhdplusv2/huc12/20200080206,Windsor Machinery Co Inc,Industrial,HY,2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1240,1240,hc1775_p01,P-3065,604,NY00003,NY00003,WAPPINGERS FALLS,-73.92,41.6006,NY,https://geoconnex.us/ref/states/36,20200080206,https://geoconnex.us/nhdplusv2/huc12/20200080206,Windsor Machinery Co Inc,Industrial,HY,2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1241,1241,hc1776_p01,P-3071,1571,MN00512,MN00512,RAPIDAN,-94.108,44.093,MN,https://geoconnex.us/ref/states/27,70200091103,https://geoconnex.us/nhdplusv2/huc12/70200091103,Rapidan Redevelopment LP,Private Non-utility,HY,6.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1242,1242,hc1777_p01,P-3074,2269,WA00074,WA00074,UPRIVER DAM,-117.345,47.6867,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,Spokane City of,Publicly Owned Utility,HY,17.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1243,1243,hc1778_p01,P-3090,443,VT00201,VT00201,VAIL,-71.99498,44.50961,VT,https://geoconnex.us/ref/states/50,10801020302,https://geoconnex.us/nhdplusv2/huc12/10801020302,Lyndonville Village of,Publicly Owned Utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,,,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,
https://geoconnex.us/ornl/hydrosource/dams/1244,1244,hc1779_p01,P-3102,890,GA00843,GA00843,HIGH SHOALS UPPER DAM,-83.5096,33.8175,GA,https://geoconnex.us/ref/states/13,30701011001,https://geoconnex.us/nhdplusv2/huc12/30701011001,JASON & CAROL VICTORIA PRESLEY,Private Non-utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1245,1245,hc1780_p01,P-3105,594,NY00041,NY00041,ASHOKAN DAM,-74.21916667,41.93805556,NY,https://geoconnex.us/ref/states/36,20200060905,https://geoconnex.us/nhdplusv2/huc12/20200060905,New York Power Authority,State,HY,4.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/1246,1246,hc1782_p01,P-3107,342,,,,-71.733,43.5905,NH,https://geoconnex.us/ref/states/33,10700010801,https://geoconnex.us/nhdplusv2/huc12/10700010801,Newfound Hydroelectric Co,Private Non-utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
